year,rank,song,artist,cleaned_artist,uri,key,duration,bpm,energy,danceability,valence,acousticness,loudness,genres
1966,42,I Am a Rock,Simon & Garfunkel,Simon & Garfunkel,https://open.spotify.com/track/0byOqNZN9ailhoORv5Ps0Z,C Major,2:50,114,61,66,75,42,-10 dB,classic rock; folk; folk rock; melancholia; mellow gold; rock; soft rock
1966,43,Dirty Water,The Standells,The Standells,https://open.spotify.com/track/3NINDFPIYnyT26cWWRomOQ,A Major,2:47,145,78,62,86,18,-6 dB,classic garage rock; protopunk
1966,44,Hooray for Hazel,Tommy Roe,Tommy Roe,https://open.spotify.com/track/3koPNalAOcO8orv2MBvxen,A Major,2:30,116,80,66,96,3,-7 dB,bubblegum pop; classic garage rock; merseybeat; rock-and-roll
1966,45,Crying Time,Ray Charles,Ray Charles,https://open.spotify.com/track/1ixBweyBTDxzZGJZJLe49Q,A♭ Major,2:56,203,30,20,40,66,-12 dB,adult standards; classic soul; jazz blues; piano blues; soul; soul blues; vocal jazz
1966,46,Sweet Pea,Tommy Roe,Tommy Roe,https://open.spotify.com/track/5WeHEbyAGCQ7fB3IF2FeD8,E Major,2:13,120,76,59,96,6,-7 dB,bubblegum pop; classic garage rock; merseybeat; rock-and-roll
1966,47,Secret Agent Man,Johnny Rivers,Johnny Rivers,https://open.spotify.com/track/6cYF2G5funXxQQ4XWPJ6q2,E Minor,3:08,159,79,46,90,61,-8 dB,bubblegum pop
1966,48,Did You Ever Have to Make Up Your Mind?,The Lovin' Spoonful,The Lovin' Spoonful,https://open.spotify.com/track/06YcuDoEZvMcxgzvtzJTz4,G Major,1:59,120,50,79,95,76,-9 dB,bubblegum pop; classic rock; country rock; folk; folk rock; mellow gold; psychedelic rock; rock-and-roll; soft rock
1966,49,We Can Work It Out,The Beatles,The Beatles,https://open.spotify.com/track/1hTUFqJuQAMjXVGwUPWDqi,D Major,2:16,106,68,38,65,6,-9 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1966,50,Homeward Bound,Simon & Garfunkel,Simon & Garfunkel,https://open.spotify.com/track/4Xl2PrS3DJqqSKXCo6Uhv9,E♭ Major,2:30,93,38,49,53,83,-12 dB,classic rock; folk; folk rock; melancholia; mellow gold; rock; soft rock
1966,51,Uptight (Everything's Alright),Stevie Wonder,Stevie Wonder,https://open.spotify.com/track/0Hw6SCrtU9pFCjgAONpnGZ,F Minor,2:54,133,64,59,92,19,-10 dB,motown; soul
1966,52,Bang Bang (My Baby Shot Me Down),Cher,Cher,https://open.spotify.com/track/75miYzXfHBB7Bb8zbLMzFZ,G Minor,2:45,84,29,52,78,31,-17 dB,dance pop; pop
1966,53,Sloop John B,The Beach Boys,The Beach Boys,https://open.spotify.com/track/2ULL3VZf4WwBKO4vjwT7Bg,A♭ Major,3:00,126,75,57,90,40,-5 dB,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
1966,54,19th Nervous Breakdown,The Rolling Stones,The Rolling Stones,https://open.spotify.com/track/70SQ8mfy9wAeWLczsTN6FH,E Major,3:56,96,85,48,81,2,-7 dB,album rock; british invasion; classic rock; rock
1966,55,Wipe Out,The Surfaris,The Surfaris,https://open.spotify.com/track/1SXnikPeoiWybksa7TWIYh,C Major,2:40,153,71,39,41,40,-10 dB,surf music
1966,56,Psychotic Reaction,Count Five,Count Five,https://open.spotify.com/track/5JcaA4A9ZoXthwEnxOxWvP,B Major,3:06,165,75,36,69,0,-7 dB,classic garage rock; protopunk; psychedelic rock
1966,57,Paperback Writer,The Beatles,The Beatles,https://open.spotify.com/track/0Ui8KPWZbJJQ2Y0CIQuVqX,G Major,2:18,79,86,47,84,15,-6 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1966,58,Beauty Is Only Skin Deep,The Temptations,The Temptations,https://open.spotify.com/track/4ELqgw2KRp20WzLGtQIq1U,F Major,2:21,119,68,64,78,37,-5 dB,classic soul; disco; memphis soul; motown; soul
1966,59,No Matter What Shape (Your Stomach's In),The T-Bones,The T-Bones,https://open.spotify.com/track/5DkgAX62bM7gwYpOGtOGfK,C Major,2:17,126,80,79,96,26,-13 dB,modern blues rock; new americana
1966,60,Barefootin',Robert Parker,Robert Parker,https://open.spotify.com/track/0VwK5pLjwFPy8FSEC1htp9,F# Major,2:37,145,48,73,94,41,-11 dB,synthwave
1966,61,Just Like Me,Paul Revere & the Raiders,Paul Revere & the Raiders,https://open.spotify.com/track/26zxM3tt5OnkxGFGuKyJHQ,C Major,2:33,126,80,67,92,38,-8 dB,bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; protopunk; psychedelic rock; rock-and-roll; rockabilly; singer-songwriter; soft rock
1966,62,Love Makes the World Go Round,Deon Jackson,Deon Jackson,https://open.spotify.com/track/0GHNwEhN2tckImwQ0eP4n6,F Minor,2:32,121,32,66,62,72,-13 dB,No genre found
1966,63,The Pied Piper,Crispian St. Peters,Crispian St. Peters,https://open.spotify.com/track/7ufnFt3fA9Ut2K0DILUZ34,B Major,2:32,125,73,69,96,11,-7 dB,british invasion
1966,64,Somewhere My Love,Ray Conniff Singers,Ray Conniff Singers,https://open.spotify.com/track/5EBErlypzVhE3THcBf2j0r,G Major,2:31,89,42,55,51,83,-10 dB,easy listening
1966,65,Almost Persuaded,David Houston,David Houston,https://open.spotify.com/track/2Krnm3qWdy4VG5vTkT0cDn,A♭ Major,2:56,82,34,25,35,86,-12 dB,nashville sound
1966,66,If I Were a Carpenter,Bobby Darin,Bobby Darin,https://open.spotify.com/track/5BAUDdPlqpHcH7hLysN2h6,G Major,2:24,76,9,41,22,38,-25 dB,adult standards; easy listening; lounge; rock-and-roll; rockabilly; vocal jazz
1966,67,Don't Mess with Bill,The Marvelettes,The Marvelettes,https://open.spotify.com/track/6UoklSOHrajLQkD98nP7re,D Major,2:50,116,52,68,55,32,-10 dB,classic girl group; classic soul; motown; soul; southern soul
1966,68,"Cherry, Cherry",Neil Diamond,Neil Diamond,https://open.spotify.com/track/24aHrSsj9oR5MdDBUlXynM,A♭ Major,2:43,85,76,52,91,6,-6 dB,adult standards; brill building pop; folk rock; mellow gold; singer-songwriter; soft rock; yacht rock
1966,69,Message to Michael,Dionne Warwick,Dionne Warwick,https://open.spotify.com/track/4g94t2vgwZ5Dk8hvnbx2pg,C# Major,3:09,91,25,60,63,84,-15 dB,adult standards; brill building pop; disco; quiet storm; soft rock; soul; vocal jazz
1966,70,Love Is a Hurtin' Thing,Lou Rawls,Lou Rawls,https://open.spotify.com/track/6vR08FrdLqK0hiC2Y75s4O,E♭ Major,2:14,182,43,41,74,47,-11 dB,classic soul; disco; motown; philly soul; quiet storm; soul; soul blues
1966,71,Gloria,The Shadows of Knight,The Shadows of Knight,https://open.spotify.com/track/5WNcnqDpO5asMaDIthIcu1,A Major,2:37,120,52,68,73,5,-11 dB,classic garage rock; protopunk
1966,72,My World Is Empty Without You,The Supremes,The Supremes,https://open.spotify.com/track/1kFCFfR5q4VO02KtYguXgh,F# Minor,2:34,89,68,47,85,25,-9 dB,adult standards; classic girl group; classic soul; disco; motown; soul
1966,73,Barbara Ann,The Beach Boys,The Beach Boys,https://open.spotify.com/track/2KOt2JrCB720UxIbyzweQo,F# Major,2:14,78,67,58,93,19,-4 dB,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
1966,74,Rainy Day Women #12 & 35,Bob Dylan,Bob Dylan,https://open.spotify.com/track/7BkAlVpGwXXl3sYNn5OoJ7,F Major,4:34,95,59,56,59,46,-7 dB,classic rock; country rock; folk; folk rock; rock; roots rock; singer-songwriter
1966,75,Guantanamera,The Sandpipers,The Sandpipers,https://open.spotify.com/track/6Z6bFqqxhHS53Z5SqT0exe,G Major,3:14,207,28,32,67,81,-15 dB,easy listening
1966,76,I'm Your Puppet,James & Bobby Purify,James & Bobby Purify,https://open.spotify.com/track/5z71EfouOWMI4HHZHEjnkr,B♭ Major,2:59,95,47,65,74,4,-12 dB,classic soul; northern soul; southern soul
1966,77,Land of 1000 Dances,Wilson Pickett,Wilson Pickett,https://open.spotify.com/track/76ICmoJ4PcoMWoooaTxnQs,D Major,2:27,87,59,62,77,1,-12 dB,classic soul; memphis soul; soul; southern soul
1966,78,Oh How Happy,The Shades of Blue,The Shades of Blue,https://open.spotify.com/track/6DeUZnZGhL0w9gkeOQH73o,A Major,2:17,87,44,56,73,60,-11 dB,No genre found
1966,79,Woman,Peter and Gordon,"Peter, Gordon",https://open.spotify.com/track/7zd7QV2lCDGGmwOxMiULVY,B Major,2:28,109,55,39,53,6,-9 dB,album rock; art rock; classic rock; mellow gold; new romantic; new wave; permanent wave; progressive rock; rock; singer-songwriter; soft rock; canadian country; canadian singer-songwriter; classic rock; country rock; folk; folk rock; mellow gold; singer-songwriter; soft rock
1966,80,You Baby,The Turtles,The Turtles,https://open.spotify.com/track/5AhnV2wQ9d2XJNKEXRWnaw,B Major,2:18,136,60,49,87,14,-8 dB,bubblegum pop; classic rock; folk rock; merseybeat; psychedelic rock; rock-and-roll; rockabilly
1966,81,Sweet Talkin' Guy,The Chiffons,The Chiffons,https://open.spotify.com/track/5GLr9bkV2czl8o7zJoWXca,B Minor,2:26,148,66,54,74,46,-5 dB,brill building pop; classic girl group; doo-wop; rock-and-roll
1966,82,Five O'Clock World,The Vogues,The Vogues,https://open.spotify.com/track/2Yyqwqxt0ckQbetR2l76Fz,A Major,2:10,127,72,53,87,8,-10 dB,bubblegum pop; classic garage rock; sunshine pop
1966,83,Black Is Black,Los Bravos,Los Bravos,https://open.spotify.com/track/6lazLV13sV8VNGJTjL4Zeu,D Major,2:57,128,84,57,86,24,-6 dB,No genre found
1966,84,Nowhere Man,The Beatles,The Beatles,https://open.spotify.com/track/5SUlhldQJtOhUr2GzH5RI7,E Major,2:44,121,62,53,69,1,-10 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1966,85,Dandy,Herman's Hermits,Herman's Hermits,https://open.spotify.com/track/6PaoF0aLOd9XVaD4NUS1Ta,D Major,2:02,92,61,59,56,2,-9 dB,british invasion; classic rock; folk rock; rock-and-roll; singer-songwriter
1966,86,Baby Scratch My Back,Slim Harpo,Slim Harpo,https://open.spotify.com/track/2IygpAGpJMr45ngOGHaTsJ,F Major,2:53,122,47,81,93,39,-10 dB,acoustic blues; blues; harmonica blues; louisiana blues; swamp blues; swamp rock; traditional blues
1966,87,She's Just My Style,Gary Lewis & the Playboys,Gary Lewis & the Playboys,https://open.spotify.com/track/6qBnFI2eznBHyHjg9kBT4K,A Major,3:15,74,69,52,95,41,-9 dB,british invasion; bubblegum pop
1966,88,The More I See You,Chris Montez,Chris Montez,https://open.spotify.com/track/2FqVUZc8DSxibYFtTiOI26,E♭ Major,2:44,124,41,72,51,87,-12 dB,merseybeat; rock-and-roll
1966,89,I Fought the Law,The Bobby Fuller Four,The Bobby Fuller Four,https://open.spotify.com/track/2XOpZ2wkHPA2vxKO0FgdBg,G Major,2:19,148,71,63,94,8,-10 dB,bubblegum pop; classic garage rock; surf music
1966,90,Yellow Submarine,The Beatles,The Beatles,https://open.spotify.com/track/1tdltVUBkiBCW1C3yB4zyD,C# Major,2:39,111,64,62,65,21,-7 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1966,91,Hungry,Paul Revere & the Raiders,Paul Revere & the Raiders,https://open.spotify.com/track/4z4Yncn9OTayQdaln0tvXF,B♭ Major,2:59,131,81,54,60,10,-5 dB,bubblegum pop; classic garage rock; classic rock; country rock; folk rock; mellow gold; protopunk; psychedelic rock; rock-and-roll; rockabilly; singer-songwriter; soft rock
1966,92,Zorba the Greek,Herb Alpert and the Tijuana Brass,"Herb Alpert, the Tijuana Brass",https://open.spotify.com/track/5XAcKqknLkmAsnbDeJJxeN,F Major,4:25,82,64,53,19,16,-13 dB,jazz trumpet; easy listening; lounge
1966,93,Shapes of Things,The Yardbirds,The Yardbirds,https://open.spotify.com/track/4OjqrdD3QILzxkGwNoMk0c,C Major,2:26,132,82,43,38,25,-9 dB,album rock; blues rock; british blues; british invasion; classic rock; country rock; folk rock; hard rock; psychedelic rock; rock; singer-songwriter
1966,94,Along Comes Mary,The Association,The Association,https://open.spotify.com/track/3Zje70mXjYyMuzge8j24L9,G Major,2:51,144,62,58,86,9,-8 dB,bubblegum pop; classic garage rock; country rock; folk rock; mellow gold; singer-songwriter; soft rock; sunshine pop
1966,95,"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,Wilson Pickett,https://open.spotify.com/track/2gGPw8qbUilOhiSQRSvZG9,D Major,2:58,103,45,67,84,26,-8 dB,classic soul; memphis soul; soul; southern soul
1966,96,"Devil with a Blue Dress On/Good Golly, Miss Molly",Mitch Ryder & The Detroit Wheels,Mitch Ryder & The Detroit Wheels,https://open.spotify.com/track/2XYr0EMdY3cTH51df8v0QJ,G Minor,3:36,152,65,63,78,16,-17 dB,detroit rock
1966,97,Wouldn't It Be Nice,The Beach Boys,The Beach Boys,https://open.spotify.com/track/6VojZJpMyuKClbwyilWlQj,F Major,2:34,125,66,39,67,72,-7 dB,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
1966,98,This Old Heart of Mine,The Isley Brothers,The Isley Brothers,https://open.spotify.com/track/5c33j1xFVOL4G24zxYhssB,F Major,2:53,130,59,63,95,35,-10 dB,classic soul; funk; motown; quiet storm; soul
1966,99,Green Grass,Gary Lewis & the Playboys,Gary Lewis & the Playboys,https://open.spotify.com/track/74coCfBHqY0ralpA8MUR4s,C Major,2:15,173,62,53,90,33,-11 dB,british invasion; bubblegum pop
1966,100,A Well Respected Man,The Kinks,The Kinks,https://open.spotify.com/track/4fn4imVYZcfM5s4cSCDRTm,A Minor,2:40,162,80,51,63,36,-10 dB,album rock; art rock; british invasion; classic rock; folk rock; glam rock; protopunk; psychedelic rock; rock; singer-songwriter
1965,1,Wooly Bully,Sam the Sham and the Pharaohs,"Sam the Sham, the Pharaohs",https://open.spotify.com/track/7so8FxrvAJqeP7kdDwXQsB,G Major,2:21,142,45,87,96,25,-12 dB,bubblegum pop; classic garage rock; rock-and-roll; surf music; bubblegum pop; classic garage rock; rock-and-roll; surf music
1965,2,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,Four Tops,https://open.spotify.com/track/6b6IMqP565TbtFFZg9iFf3,C Major,2:40,128,60,67,97,25,-9 dB,classic soul; disco; motown; quiet storm; soul
1965,3,(I Can't Get No) Satisfaction,The Rolling Stones,The Rolling Stones,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34,D Major,3:43,136,86,72,93,4,-8 dB,album rock; british invasion; classic rock; rock
1965,4,You Were on My Mind,We Five,We Five,https://open.spotify.com/track/36ckFm0oicmvX8bWEErIHd,C# Minor,2:36,143,56,51,65,55,-8 dB,bubblegum pop; classic garage rock; merseybeat
1965,5,You've Lost That Lovin' Feelin',The Righteous Brothers,The Righteous Brothers,https://open.spotify.com/track/5GMw6X6BbCDGO9gApQYRSa,C# Major,3:45,94,32,37,40,54,-14 dB,adult standards; brill building pop; folk rock; mellow gold; motown; rock-and-roll; rockabilly
1965,6,Downtown,Petula Clark,Petula Clark,https://open.spotify.com/track/6S55C80YzjhSrCRRd1p80b,B Major,3:08,117,69,48,60,78,-8 dB,adult standards; bubblegum pop; easy listening; folk rock; merseybeat; rock-and-roll; rockabilly
1965,7,Help!,The Beatles,The Beatles,https://open.spotify.com/track/6EdSN1iGtLPhcz43QDRkdK,F# Minor,2:18,95,73,55,85,22,-7 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1965,8,Can't You Hear My Heartbeat,Herman's Hermits,Herman's Hermits,https://open.spotify.com/track/2tUP1fuo8EdOVz3Bw9r7yu,A Major,2:15,137,63,58,91,9,-8 dB,british invasion; classic rock; folk rock; rock-and-roll; singer-songwriter
1965,9,Crying in the Chapel,Elvis Presley,Elvis Presley,https://open.spotify.com/track/1Vzr9AOdHw65UHoK1Vuxls,B Major,2:23,72,25,27,28,94,-14 dB,rock-and-roll; rockabilly
1965,10,My Girl,The Temptations,The Temptations,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH,C Major,2:45,105,42,57,69,64,-11 dB,classic soul; disco; memphis soul; motown; soul
1965,11,"Help Me, Rhonda",The Beach Boys,The Beach Boys,https://open.spotify.com/track/4qvdAp6MMl59RjaTOti9QD,C# Major,2:48,140,71,52,83,11,-7 dB,baroque pop; classic rock; folk rock; mellow gold; psychedelic rock; rock; singer-songwriter; sunshine pop
1965,12,King of the Road,Roger Miller,Roger Miller,https://open.spotify.com/track/3XG7bMVcMWLIn2k9jLAaAt,B Major,2:27,118,27,67,61,72,-14 dB,classic country pop; classic oklahoma country; nashville sound
1965,13,The Birds and the Bees,Jewel Akens,Jewel Akens,https://open.spotify.com/track/4NGqMJgTqXckEt28sO6TmR,E♭ Minor,2:08,106,44,78,93,15,-10 dB,No genre found
1965,14,"Hold Me, Thrill Me, Kiss Me",Mel Carter,Mel Carter,https://open.spotify.com/track/5XPwkZ7vNxeidpNLAkwtFp,C# Minor,2:30,74,56,46,52,75,-6 dB,doo-wop
1965,15,Shotgun,Junior Walker & the All Stars,Junior Walker & the All Stars,https://open.spotify.com/track/2Zk0eoq7d6Vw0fRVRXPWnc,C# Major,2:57,121,68,75,63,16,-6 dB,classic soul; motown; soul; southern soul
1965,16,I Got You Babe,Sonny & Cher,Sonny & Cher,https://open.spotify.com/track/4SGBuq37Ol4HJr7pQqFMKa,F# Major,3:10,111,80,63,60,14,-6 dB,adult standards; bubblegum pop; folk; folk rock; mellow gold; rock-and-roll; rockabilly; singer-songwriter; soft rock
1965,17,This Diamond Ring,Gary Lewis & the Playboys,Gary Lewis & the Playboys,https://open.spotify.com/track/44zDLad2CZrhWg2lg9nfuy,B♭ Minor,2:12,134,65,65,57,25,-8 dB,british invasion; bubblegum pop
1965,18,The 'In' Crowd,Ramsey Lewis Trio,Ramsey Lewis Trio,https://open.spotify.com/track/274ivMDGoAmZGsxhcn6tNt,C Major,3:42,124,53,90,96,5,-7 dB,soul jazz
1965,19,"Mrs. Brown, You've Got a Lovely Daughter",Herman's Hermits,Herman's Hermits,https://open.spotify.com/track/1GJCJpKYfzRUsYnSRy4Mfz,C Major,2:47,149,47,66,89,75,-10 dB,british invasion; classic rock; folk rock; rock-and-roll; singer-songwriter
1965,20,Stop! In the Name of Love,The Supremes,The Supremes,https://open.spotify.com/track/52FlwUMMDnTK8TGkCag9Jd,C Major,2:53,115,44,61,50,53,-13 dB,adult standards; classic girl group; classic soul; disco; motown; soul
1965,21,Unchained Melody,The Righteous Brothers,The Righteous Brothers,https://open.spotify.com/track/2qhASBzpbFhPRtrnZ5lLnz,C Major,3:38,99,21,34,29,40,-17 dB,adult standards; brill building pop; folk rock; mellow gold; motown; rock-and-roll; rockabilly
1965,22,Silhouettes,Herman's Hermits,Herman's Hermits,https://open.spotify.com/track/4JxKHEtoBlaw6GlJPJYQo8,G Major,1:59,113,62,55,87,67,-8 dB,british invasion; classic rock; folk rock; rock-and-roll; singer-songwriter
1965,23,I'll Never Find Another You,The Seekers,The Seekers,https://open.spotify.com/track/1sQ5WUWw3JrsSEhdiQlfRt,B♭ Major,2:42,127,67,57,79,75,-8 dB,british invasion
1965,24,Cara Mia,Jay and the Americans,"Jay, the Americans",https://open.spotify.com/track/6kOGvRl0ie97TShrk210ON,C Major,2:34,129,79,32,43,48,-6 dB,east coast hip hop; gangster rap; hip hop; pop rap; rap; No genre found
1965,25,Mr. Tambourine Man,The Byrds,The Byrds,https://open.spotify.com/track/2HCaIYjkvWSZzaSKUoOh3d,D Major,2:29,120,47,46,64,51,-10 dB,album rock; beatlesque; classic rock; cosmic american; country rock; folk; folk rock; mellow gold; psychedelic rock; rock; soft rock
1965,26,Cast Your Fate to the Wind,Sounds Orchestral,Sounds Orchestral,https://open.spotify.com/track/1nO1LyBDdFRzIGzH68jKoR,A♭ Major,3:15,129,31,56,31,39,-13 dB,easy listening
1965,27,"Yes, I'm Ready",Barbara Mason,Barbara Mason,https://open.spotify.com/track/2gZpW5pTZkimGG98loFSl2,F Major,3:04,173,38,24,48,90,-9 dB,classic soul; philly soul; southern soul
1965,28,What's New Pussycat?,Tom Jones,Tom Jones,https://open.spotify.com/track/4HjwGX3pJKJTeOSDpT6GCo,D Major,2:09,184,45,39,57,75,-13 dB,adult standards; british invasion
1965,29,Eve of Destruction,Barry McGuire,Barry McGuire,https://open.spotify.com/track/1Zi2ezNOqt9y9irC11xYpN,D Major,3:36,117,31,61,79,39,-17 dB,folk rock
1965,30,Hang On Sloopy,The McCoys,The McCoys,https://open.spotify.com/track/0i7O5MtSTXvR4BEY7stpjF,G Major,3:52,115,52,77,94,17,-12 dB,bubblegum pop; classic garage rock; doo-wop; merseybeat; rock-and-roll
1965,31,Ticket to Ride,The Beatles,The Beatles,https://open.spotify.com/track/7CZiDzGVjUssMSOXrDNYHL,A Major,3:10,123,85,52,75,5,-7 dB,british invasion; classic rock; merseybeat; psychedelic rock; rock
1965,32,Red Roses for a Blue Lady,Bert Kaempfert,Bert Kaempfert,https://open.spotify.com/track/4GXXOBUEpCr58TFHIkLrZ0,G Major,2:20,118,31,61,38,86,-13 dB,ballroom; easy listening
1965,33,Papa's Got a Brand New Bag,James Brown,James Brown,https://open.spotify.com/track/00pGV4EInVd77cnOIwPTCv,E Major,2:08,128,54,74,93,29,-10 dB,funk; soul; vocal jazz
1965,34,Game of Love,Wayne Fontana & The Mindbenders,Wayne Fontana & The Mindbenders,https://open.spotify.com/track/0jUfBCWrfrZGueD8MjvgMo,A Major,2:07,109,83,57,96,9,-4 dB,british invasion
